enb_id,cost,alloc,rsrq,hand_count
14,1,0,-32.3226,1
15,1,0,-43.5279,1
16,1,0,-49.7455,1
17,1,0,-14.9508,1
18,1,0,-44.8438,1
19,1,0,-73.9266,1
20,1,0,-18.2845,1
21,1,0,-44.1766,1
22,1,0,-40.3327,1
23,1,0,-31.8404,1
24,1,0,-39.645,1
25,1,0,-18.2405,1
0,1,0,-35.329,1
1,1,0,-16.2659,1
2,1,0,-30.9932,1
3,1,0,-43.0303,1
4,1,0,-23.4019,1
5,1,0,-18.9682,1
6,1,0,-48.6378,1
7,1,0,-31.5935,1
8,1,1,-7.21035,1
9,1,0,-48.2426,1
10,1,0,-47.5453,1
11,1,0,-40.9296,1
12,1,0,-45.4571,1
13,1,0,-53.8381,1
14,1,0,-31.7679,1
15,1,0,-42.9407,1
16,1,0,-49.1891,1
17,1,0,-14.9211,1
18,1,0,-44.71,1
19,1,0,-73.3828,1
20,1,0,-18.7961,1
21,1,0,-43.6802,1
22,1,0,-39.7926,1
23,1,0,-31.4436,1
24,1,0,-39.2486,1
25,1,0,-17.7881,1
0,1,0,-35.298,1
1,1,0,-16.5737,1
2,1,0,-30.6069,1
3,1,0,-42.4732,1
4,1,0,-22.9712,1
5,1,0,-18.519,1
6,1,0,-48.2447,1
7,1,0,-31.0463,1
8,1,1,-7.17768,1
9,1,0,-47.8388,1
10,1,0,-47.1517,1
11,1,0,-40.3656,1
12,1,0,-45.0172,1
13,1,0,-53.4099,1
14,1,0,-31.1951,1
15,1,0,-42.3347,1
16,1,0,-48.615,1
17,1,0,-14.91,1
18,1,0,-44.5866,1
19,1,0,-72.827,1
20,1,0,-19.3284,1
21,1,0,-43.1661,1
22,1,0,-39.2358,1
23,1,0,-31.034,1
24,1,0,-38.8378,1
25,1,0,-17.3225,1
0,1,0,-35.3347,1
1,1,0,-16.9396,1
2,1,0,-30.2757,1
3,1,0,-41.9455,1
4,1,0,-22.5288,1
5,1,0,-18.1152,1
6,1,0,-47.8232,1
7,1,0,-30.5139,1
8,1,1,-7.19712,1
9,1,0,-47.4991,1
10,1,0,-46.7268,1
11,1,0,-39.8062,1
12,1,0,-44.5602,1
13,1,0,-53.0271,1
14,1,0,-30.6291,1
15,1,0,-41.7389,1
16,1,0,-48.0523,1
17,1,0,-14.87,1
18,1,0,-44.5243,1
19,1,0,-72.3124,1
20,1,0,-19.8644,1
21,1,0,-42.634,1
22,1,0,-38.6936,1
23,1,0,-30.6008,1
24,1,0,-38.4096,1
25,1,0,-16.8474,1
0,1,0,-35.3811,1
1,1,0,-17.3223,1
2,1,0,-29.9486,1
3,1,0,-41.4152,1
4,1,0,-22.0863,1
5,1,0,-17.7154,1
6,1,0,-47.4026,1
7,1,0,-29.9781,1
8,1,1,-7.32738,1
9,1,0,-47.1626,1
10,1,0,-46.3036,1
11,1,0,-39.2433,1
12,1,0,-44.1022,1
13,1,0,-52.644,1
14,1,0,-30.0594,1
15,1,0,-41.1393,1
16,1,0,-47.486,1
17,1,0,-14.8582,1
18,1,0,-44.4676,1
19,1,0,-71.7954,1
20,1,0,-20.4047,1
21,1,0,-42.1009,1
22,1,0,-38.1478,1
23,1,0,-30.1699,1
24,1,0,-37.9808,1
25,1,0,-16.3732,1
0,1,0,-35.4379,1
1,1,0,-17.7215,1
2,1,0,-29.6262,1
3,1,0,-40.8822,1
4,1,0,-21.6437,1
5,1,0,-17.3205,1
6,1,0,-46.9826,1
7,1,0,-29.4388,1
8,1,1,-7.5583,1
9,1,0,-46.8301,1
10,1,0,-45.8819,1
11,1,0,-38.6766,1
12,1,0,-43.6429,1
13,1,0,-52.2609,1
14,1,0,-29.486,1
15,1,0,-40.5356,1
16,1,0,-46.9158,1
17,1,0,-14.8749,1
18,1,0,-44.4173,1
19,1,0,-71.2763,1
20,1,0,-20.9494,1
21,1,0,-41.5665,1
22,1,0,-37.5984,1
23,1,0,-29.7411,1
24,1,0,-37.5512,1
25,1,0,-15.9001,1
0,1,0,-35.5013,1
1,1,0,-18.113,1
2,1,0,-29.3261,1
3,1,0,-40.3761,1
4,1,0,-21.2255,1
5,1,0,-16.9524,1
6,1,0,-46.5865,1
7,1,0,-28.9258,1
8,1,1,-7.85523,1
9,1,0,-46.5197,1
10,1,0,-45.4849,1
11,1,0,-38.1376,1
12,1,0,-43.2076,1
13,1,0,-51.899,1
14,1,0,-28.9405,1
15,1,0,-39.9613,1
16,1,0,-46.3733,1
17,1,0,-14.9172,1
18,1,0,-44.3756,1
19,1,0,-70.7837,1
20,1,0,-21.4683,1
21,1,0,-41.0605,1
22,1,0,-37.0758,1
23,1,0,-29.3382,1
24,1,0,-37.1447,1
25,1,0,-15.4544,1
0,1,0,-35.5736,1
1,1,0,-18.5157,1
2,1,0,-29.0322,1
3,1,0,-39.8701,1
4,1,0,-20.8097,1
5,1,0,-16.5918,1
6,1,0,-46.1931,1
7,1,0,-28.412,1
8,1,1,-8.21252,1
9,1,0,-46.2145,1
10,1,0,-45.0916,1
11,1,0,-37.5978,1
12,1,0,-42.7735,1
13,1,0,-51.5388,1
14,1,0,-28.3941,1
15,1,0,-39.3861,1
16,1,0,-45.83,1
17,1,0,-14.9854,1
18,1,0,-44.3398,1
19,1,0,-70.2916,1
20,1,0,-21.9886,1
21,1,0,-40.5561,1
22,1,0,-36.5524,1
23,1,0,-28.9399,1
24,1,0,-36.7396,1
25,1,0,-15.013,1
0,1,0,-35.655,1
1,1,0,-18.9288,1
2,1,0,-28.7448,1
3,1,0,-39.3643,1
4,1,0,-20.3966,1
5,1,0,-16.2393,1
6,1,0,-45.8027,1
7,1,0,-27.8975,1
8,1,1,-8.61694,1
9,1,0,-45.9147,1
10,1,0,-44.7021,1
11,1,0,-37.0573,1
12,1,0,-42.3405,1
13,1,0,-51.1805,1
14,1,0,-27.847,1
15,1,0,-38.8099,1
16,1,0,-45.2858,1
17,1,0,-15.079,1
18,1,0,-44.31,1
19,1,0,-69.7999,1
20,1,0,-22.5102,1
21,1,0,-40.0535,1
22,1,0,-36.0282,1
23,1,0,-28.5465,1
24,1,0,-36.3362,1
25,1,0,-14.5763,1
0,1,0,-35.7469,1
1,1,0,-19.3587,1
2,1,0,-28.4592,1
3,1,0,-38.8499,1
4,1,0,-19.9794,1
5,1,0,-15.8898,1
6,1,0,-45.4089,1
7,1,0,-27.3735,1
8,1,1,-9.06567,1
9,1,0,-45.6154,1
10,1,0,-44.3101,1
11,1,0,-36.5068,1
12,1,0,-41.9015,1
13,1,0,-50.8181,1
14,1,0,-27.2897,1
15,1,0,-38.223,1
16,1,0,-44.7314,1
17,1,0,-15.1999,1
18,1,0,-44.2857,1
19,1,0,-69.3003,1
20,1,0,-23.0421,1
21,1,0,-39.5443,1
22,1,0,-35.4942,1
23,1,0,-28.1516,1
24,1,0,-35.9277,1
25,1,0,-14.138,1
0,1,0,-35.8466,1
1,1,0,-19.7926,1
2,1,0,-28.184,1
3,1,0,-38.3418,1
4,1,0,-19.5705,1
5,1,0,-15.5543,1
6,1,0,-45.0231,1
7,1,0,-26.8549,1
8,1,1,-9.53783,1
9,1,0,-45.3253,1
10,1,0,-43.9271,1
11,1,0,-35.962,1
12,1,0,-41.4691,1
13,1,0,-50.4618,1
14,1,0,-26.7382,1
15,1,0,-37.642,1
16,1,0,-44.1827,1
17,1,0,-15.3443,1
18,1,0,-44.2676,1
19,1,0,-68.8071,1
20,1,0,-23.569,1
21,1,0,-39.0433,1
22,1,0,-34.9657,1
23,1,0,-27.7671,1
24,1,0,-35.5259,1
25,1,0,-13.7113,1
0,1,0,-35.952,1
1,1,0,-20.2208,1
2,1,0,-27.9248,1
3,1,0,-37.8504,1
4,1,0,-19.178,1
5,1,0,-15.24,1
6,1,0,-44.6527,1
7,1,0,-26.3523,1
8,1,1,-10.0157,1
9,1,0,-45.0505,1
10,1,0,-43.5603,1
11,1,0,-35.4341,1
12,1,0,-41.0519,1
13,1,0,-50.1192,1
14,1,0,-26.2037,1
15,1,0,-37.0788,1
16,1,0,-43.6508,1
17,1,0,-15.5064,1
18,1,0,-44.2563,1
19,1,0,-68.3304,1
20,1,0,-24.0801,1
21,1,0,-38.5602,1
22,1,0,-34.4535,1
23,1,0,-27.4003,1
24,1,0,-35.1388,1
25,1,0,-13.3053,1
0,1,0,-36.065,1
1,1,0,-20.6531,1
2,1,0,-27.6749,1
3,1,0,-37.3631,1
4,1,0,-18.792,1
5,1,0,-14.9392,1
6,1,0,-44.2882,1
7,1,0,-25.8529,1
8,1,1,-10.5062,1
9,1,0,-44.7836,1
10,1,0,-43.2003,1
11,1,0,-34.9094,1
12,1,0,-40.6391,1
13,1,0,-49.7814,1
14,1,0,-25.6724,1
15,1,0,-36.519,1
16,1,0,-43.122,1
17,1,0,-15.6884,1
18,1,0,-44.2509,1
19,1,0,-67.858,1
20,1,0,-24.5886,1
21,1,0,-38.0829,1
22,1,0,-33.9444,1
23,1,0,-27.0419,1
24,1,0,-34.7564,1
25,1,0,-12.91,1
0,1,0,-36.1948,1
1,1,0,-21.1235,1
2,1,0,-27.4149,1
3,1,0,-36.8415,1
4,1,0,-18.3831,1
5,1,0,-14.6297,1
6,1,0,-43.9018,1
7,1,0,-25.3172,1
8,1,1,-11.0462,1
9,1,0,-44.5038,1
10,1,0,-42.8198,1
11,1,0,-34.3468,1
12,1,0,-40.1988,1
13,1,0,-49.4215,1
14,1,0,-25.1026,1
15,1,0,-35.9185,1
16,1,0,-42.5548,1
17,1,0,-15.9063,1
18,1,0,-44.2511,1
19,1,0,-67.3525,1
20,1,0,-25.1344,1
21,1,0,-37.5744,1
22,1,0,-33.3983,1
23,1,0,-26.665,1
24,1,0,-34.3492,1
25,1,0,-12.4967,1
0,1,0,-36.3114,1
1,1,0,-21.5246,1
2,1,0,-27.2036,1
3,1,0,-36.4037,1
4,1,0,-18.0431,1
5,1,0,-14.3815,1
6,1,0,-43.5799,1
7,1,0,-24.8666,1
8,1,1,-11.5093,1
9,1,0,-44.2744,1
10,1,0,-42.5038,1
11,1,0,-33.8734,1
12,1,0,-39.83,1
13,1,0,-49.1214,1
14,1,0,-24.6232,1
15,1,0,-35.4132,1
16,1,0,-42.0775,1
17,1,0,-16.1063,1
18,1,0,-44.2568,1
19,1,0,-66.9286,1
20,1,0,-25.594,1
21,1,0,-37.149,1
22,1,0,-32.9389,1
23,1,0,-26.3536,1
24,1,0,-34.0087,1
25,1,0,-12.1583,1
0,1,0,-36.3921,1
1,1,0,-21.7993,1
2,1,0,-27.0608,1
3,1,0,-36.1044,1
4,1,0,-17.815,1
5,1,0,-14.2165,1
6,1,0,-43.3643,1
7,1,0,-24.5588,1
8,1,1,-11.8304,1
9,1,0,-44.1181,1
10,1,0,-42.2928,1
11,1,0,-33.5508,1
12,1,0,-39.5809,1
13,1,0,-48.916,1
14,1,0,-24.2964,1
15,1,0,-35.0684,1
16,1,0,-41.7517,1
17,1,0,-16.2537,1
18,1,0,-44.2607,1
19,1,0,-66.6383,1
20,1,0,-25.9074,1
21,1,0,-36.8619,1
22,1,0,-32.6251,1
23,1,0,-26.1466,1
24,1,0,-33.7791,1
25,1,0,-11.9347,1
0,1,0,-36.4299,1
1,1,0,-21.925,1
2,1,0,-26.997,1
3,1,0,-35.9685,1
4,1,0,-17.7118,1
5,1,0,-14.1434,1
6,1,0,-43.2665,1
7,1,0,-24.4188,1
8,1,1,-11.9773,1
9,1,0,-44.048,1
10,1,0,-42.1973,1
11,1,0,-33.404,1
12,1,0,-39.4677,1
13,1,0,-48.8229,1
14,1,0,-24.1477,1
15,1,0,-34.9115,1
16,1,0,-41.6035,1
17,1,0,-16.3228,1
18,1,0,-44.2634,1
19,1,0,-66.5065,1
20,1,0,-26.0501,1
21,1,0,-36.7316,1
22,1,0,-32.4824,1
23,1,0,-26.0531,1
24,1,0,-33.6749,1
25,1,0,-11.8345,1
0,1,0,-36.4362,2
1,1,0,-21.9456,2
2,1,0,-26.9867,2
3,1,0,-35.9463,2
4,1,0,-17.695,2
5,1,0,-14.1316,2
6,1,0,-43.2505,2
7,1,0,-24.3959,2
8,1,0,-12.0013,2
9,1,0,-44.0366,2
10,1,0,-42.1817,2
11,1,0,-33.38,2
12,1,0,-39.4492,2
13,1,0,-48.8078,2
14,1,0,-24.1233,2
15,1,0,-34.8858,2
16,1,0,-41.5793,2
17,1,0,-16.3342,2
18,1,0,-44.264,2
19,1,0,-66.485,2
20,1,0,-26.0734,2
21,1,0,-36.7103,2
22,1,0,-32.4591,2
23,1,0,-26.0379,2
24,1,0,-33.6579,2
25,1,1,-11.8182,2
0,1,0,-36.4374,2
1,1,0,-21.9497,2
2,1,0,-26.9845,2
3,1,0,-35.9418,2
4,1,0,-17.6916,2
5,1,0,-14.1291,2
6,1,0,-43.2474,2
7,1,0,-24.3913,2
8,1,0,-12.0063,2
9,1,0,-44.0342,2
10,1,0,-42.1786,2
11,1,0,-33.3751,2
12,1,0,-39.4455,2
13,1,0,-48.8046,2
14,1,0,-24.1184,2
15,1,0,-34.8806,2
16,1,0,-41.5744,2
17,1,0,-16.3366,2
18,1,0,-44.264,2
19,1,0,-66.4806,2
20,1,0,-26.0781,2
21,1,0,-36.7061,2
22,1,0,-32.4543,2
23,1,0,-26.0349,2
24,1,0,-33.6545,2
25,1,1,-11.8149,2
0,1,0,-36.4379,2
1,1,0,-21.9509,2
2,1,0,-26.9841,2
3,1,0,-35.9407,2
4,1,0,-17.6907,2
5,1,0,-14.1286,2
6,1,0,-43.2464,2
7,1,0,-24.3901,2
8,1,0,-12.0074,2
9,1,0,-44.0338,2
10,1,0,-42.1777,2
11,1,0,-33.3739,2
12,1,0,-39.4445,2
13,1,0,-48.804,2
14,1,0,-24.1172,2
15,1,0,-34.8793,2
16,1,0,-41.5731,2
17,1,0,-16.3371,2
18,1,0,-44.2642,2
19,1,0,-66.4796,2
20,1,0,-26.0793,2
21,1,0,-36.7049,2
22,1,0,-32.4532,2
23,1,0,-26.034,2
24,1,0,-33.6536,2
25,1,1,-11.814,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
6,1,0,-43.2456,2
7,1,0,-24.3888,2
8,1,0,-12.0089,2
9,1,0,-44.0329,2
10,1,0,-42.1769,2
11,1,0,-33.3725,2
12,1,0,-39.4435,2
13,1,0,-48.803,2
14,1,0,-24.1158,2
15,1,0,-34.8778,2
16,1,0,-41.5717,2
17,1,0,-16.3379,2
18,1,0,-44.264,2
19,1,0,-66.4782,2
20,1,0,-26.0807,2
21,1,0,-36.7037,2
22,1,0,-32.4518,2
23,1,0,-26.0332,2
24,1,0,-33.6527,2
25,1,1,-11.8132,2
0,1,0,-36.4381,2
1,1,0,-21.952,2
2,1,0,-26.9834,2
3,1,0,-35.9393,2
4,1,0,-17.6898,2
5,1,0,-14.1278,2
